PN,ProductGroup,WorkCenter,Predecessors,RawMaterial,OperationRoute,OperationRouteID,ProcessingTimes,SetupTimes,BatchInfo,ScrapRate
6934-1702-1800,WIRE_Semi-Automated,WIRE,"[['6934-1801-4600', 2.0]]",-,WIRE,35,[2.57],0,96-192.5-385.0,0
6934-1702-2300,WIRE_Semi-Automated,WIRE,"[['6934-1702-3300', 1.0], ['6934-1702-3400', 1.0], ['6934-1702-3500', 1.0], ['6934-1702-3600', 1.0]]",-,WIRE,35,[13.435],0,76-153.0-306.0,0
6934-1702-7101,WIRE_Semi-Automated,WIRE,"[['6934-1702-2100', 1.0], ['6934-1702-2201', 1.0]]",-,WIRE,35,[7.674],0,49-98.0-196.0,0
6934-1703-8100,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,139-279.0-558.0,0.065371025
6934-1800-1101,,SA,"[['6934-1800-1207', 1.0]]",-,SA,21,[1.276],0,240-480.0-960.0,0
6934-1800-1207,IM_Semi-Automated,IM,[],22,IM_OP4,26,[1.0],240,609-1219.0-2438.0,0.060325304
6934-1800-2003,IM_Semi-Automated,IM,[],59,IM_OP5,27,[1.0],240,85-170-340,0.012759924
6934-1800-5602,IM_Semi-Automated,IM,[],59,IM_OP5,27,[1.0],240,188-377.0-754.0,0.009577015
6934-1800-6502,IM_Semi-Automated,IM,[],22,IM_OP3,25,[1.0],240,319-639.0-1278.0,0.041725601
6934-1800-6601,IM_Semi-Automated,IM,[],22,IM_OP3,25,[1.0],240,180-360.0-720.0,0.048934945
6934-1800-6704,IM_Semi-Automated,IM,[],22,IM_OP0,22,[1.0],240,999-1998.0-3996.0,0
6934-1800-9001,IM_Semi-Automated,IM,[],22,IM_OP0,22,[0.476],240,85-170-340,0.04
6934-1801-5501,,SA,"[['6934-1700-2105', 1.0], ['6934-1702-1502', 1.0], ['6934-1702-1601', 1.0], ['6934-1702-1701', 1.0], ['6934-1702-1801', 1.0], ['6934-1702-2301', 1.0], ['6934-1702-7102', 2.0], ['6934-1703-8100', 1.0], ['6934-1800-6502', 1.0], ['6934-1805-6400', 1.0], ['6934-1805-7000', 2.0]]",-,SA,21,[12.223],0,32-65.33333333333333-130.66666666666666,0
6934-1801-5502,,SA,"[['6934-1700-2106', 1.0], ['6934-1702-1502', 1.0], ['6934-1702-1601', 1.0], ['6934-1702-1701', 1.0], ['6934-1702-1801', 1.0], ['6934-1702-2301', 1.0], ['6934-1702-7102', 2.0], ['6934-1703-8100', 1.0], ['6934-1800-6502', 1.0], ['6934-1805-6400', 1.0], ['6934-1805-7000', 2.0]]",-,SA,21,[12.223],0,32-65.33333333333333-130.66666666666666,0
6934-1801-5503,,SA,"[['6934-1700-2106', 1.0], ['6934-1702-1502', 1.0], ['6934-1702-1601', 1.0], ['6934-1702-1701', 1.0], ['6934-1702-1801', 1.0], ['6934-1702-2301', 1.0], ['6934-1702-7102', 2.0], ['6934-1703-8100', 1.0], ['6934-1800-6502', 1.0], ['6934-1805-6400', 1.0], ['6934-1805-7001', 2.0]]",-,SA,21,[12.223],0,32-65.33333333333333-130.66666666666666,0
6996-1900-2300,WIRE_Semi-Automated,WIRE,[],-,WIRE,35,[10.2],0,215-430-860,0.02
6996-1901-1001,WIRE_Semi-Automated,WIRE,[],-,WIRE,35,[10.2],0,215-430-860,0.005826657
6015-1800-4604,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[0.817, 1.45, 3.75, 1.872, 0.9]","[10, 128.529, 10, 14.025, 10]",36-72.0-144.0,0.08984375
6015-1801-5501,WIRE_Semi-Automated,WIRE,"[['6015-1801-7501', 1.0], ['6015-1804-9800', 1.0], ['6015-1804-9900', 1.0], ['6015-1805-0000', 1.0], ['6015-1805-0100', 1.0], ['6015-1805-0200', 1.0], ['6015-1805-0300', 1.0], ['6015-1805-0400', 1.0], ['6015-1805-0500', 1.0], ['6015-1805-0600', 1.0], ['6015-1805-0700', 1.0], ['6015-1805-0800', 1.0], ['6015-1805-0900', 1.0], ['6015-1805-1000', 1.0], ['6015-1805-1100', 1.0], ['6015-1805-1200', 1.0], ['6015-1805-1300', 1.0], ['6015-1805-1400', 1.0], ['6015-1805-1500', 1.0], ['6015-1805-1600', 1.0]]",-,WIRE,35,[19.231],0,28-57.5-115.0,0
6015-1801-5601,WIRE_Semi-Automated,WIRE,"[['6015-1801-7501', 1.0], ['6015-1804-9800', 1.0], ['6015-1804-9900', 1.0], ['6015-1805-0000', 1.0], ['6015-1805-0100', 1.0], ['6015-1805-0200', 1.0], ['6015-1805-0300', 1.0], ['6015-1805-0400', 1.0], ['6015-1805-0500', 1.0], ['6015-1805-0600', 1.0]]",-,WIRE,35,[12.887],0,28-57.5-115.0,0
6015-1801-5701,WIRE_Semi-Automated,WIRE,"[['6015-1801-8100', 1.0], ['6015-1805-1700', 1.0], ['6015-1805-1800', 1.0], ['6015-1805-1900', 1.0], ['6015-1805-2000', 1.0], ['6015-1805-2100', 1.0], ['6015-1805-2200', 1.0], ['6015-1805-2300', 1.0]]",-,WIRE,35,[8.995],0,28-57.5-115.0,0
6015-1801-5801,WIRE_Semi-Automated,WIRE,"[['6015-1801-8100', 1.0], ['6015-1805-1700', 1.0], ['6015-1805-1800', 1.0], ['6015-1805-1900', 1.0], ['6015-1805-2000', 1.0], ['6015-1805-2100', 1.0], ['6015-1805-2200', 1.0], ['6015-1805-2300', 1.0], ['6015-1805-2400', 1.0], ['6015-1805-2500', 1.0], ['6015-1805-2600', 1.0], ['6015-1805-2700', 1.0], ['6015-1805-2800', 1.0], ['6015-1805-2900', 1.0], ['6015-1805-3000', 1.0], ['6015-1805-3100', 1.0], ['6015-1805-3200', 1.0], ['6015-1805-3300', 1.0], ['6015-1805-3400', 1.0], ['6015-1805-3500', 1.0], ['6015-1805-3600', 1.0], ['6015-1805-3700', 1.0]]",-,WIRE,35,[17.9],0,28-57.5-115.0,0
6015-1801-6001,WIRE_Semi-Automated,WIRE,"[['6015-1801-9701', 1.0], ['6015-1802-1201', 1.0], ['6015-1802-1301', 1.0]]",-,WIRE,35,[3.879],0,28-57.5-115.0,0
6015-1802-3104,WIRE_Semi-Automated,WIRE,"[['6015-1802-3902', 1.0], ['6015-1904-7200', 1.0]]",-,WIRE,35,[5.191],0,41-82.5-165.0,0
6015-1802-3201,WIRE_Semi-Automated,WIRE,"[['6015-1803-4101', 1.0], ['6015-1803-4201', 1.0]]",-,WIRE,35,[2.594],0,28-57.5-115.0,0.006024096
6015-1802-7301,,Phantom,"[['6015-1803-2201', 1.0], ['6015-1803-2301', 1.0], ['6015-1803-2401', 1.0], ['6015-1803-2501', 1.0]]",-,Phantom,31,[0],0,28-57.5-115.0,0
6015-1802-7502,WIRE_Semi-Automated,WIRE,"[['6015-1803-3001', 1.0], ['6015-1803-3101', 1.0], ['6015-1803-3201', 1.0], ['6015-1803-3301', 1.0], ['6015-1803-3401', 1.0]]",-,WIRE,35,[4.478],0,19-38.25-76.5,0
6015-1802-7503,WIRE_Semi-Automated,WIRE,"[['6015-1803-3002', 1.0], ['6015-1803-3102', 1.0], ['6015-1803-3202', 1.0], ['6015-1803-3302', 1.0], ['6015-1803-3402', 1.0]]",-,WIRE,35,[4.478],0,19-38.25-76.5,0
6015-1802-7602,WIRE_Semi-Automated,WIRE,"[['6015-1803-3501', 1.0], ['6015-1803-3601', 1.0]]",-,WIRE,35,[3.243],0,19-38.25-76.5,0.004854369
6015-1802-9301,WIRE_AUTO,WIRE,[],-,WIRE,34,[3.255],20,28-57.5-115.0,0
6015-1803-0901,WIRE_Semi-Automated,WIRE,"[['6015-1803-3901', 1.0], ['6015-1803-4001', 1.0]]",-,WIRE,35,[1.933],0,25-51.333333333333336-102.66666666666667,0
6015-1803-3001,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,21-43.25-86.5,0
6015-1803-3101,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,21-43.25-86.5,0
6015-1803-3201,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,21-43.25-86.5,0
6015-1803-3301,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,21-43.25-86.5,0
6015-1803-3401,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,21-43.25-86.5,0
6015-1803-3501,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,19-38.25-76.5,0
6015-1803-3601,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,19-38.25-76.5,0
6015-1900-3001,WIRE_AUTO,WIRE,[],-,WIRE,34,[3.23],20,57-115.0-230.0,0
6015-1901-0200,WIRE_Semi-Automated,WIRE,"[['6015-1901-5500', 4.0]]",-,WIRE,35,[10.2],0,215-430-860,0
6015-1901-0300,WIRE_Semi-Automated,WIRE,"[['6015-1901-5500', 14.0]]",-,WIRE,35,[10.2],0,215-430-860,0
6015-1901-0400,WIRE_Semi-Automated,WIRE,"[['6015-1901-5500', 8.0]]",-,WIRE,35,[10.2],0,215-430-860,0
6015-1901-0500,WIRE_Semi-Automated,WIRE,"[['6015-1901-5500', 22.0]]",-,WIRE,35,[10.2],0,215-430-860,0
6015-1901-0600,WIRE_Semi-Automated,WIRE,"[['6015-1901-5500', 20.0]]",-,WIRE,35,[10.2],0,215-430-860,0
6015-1902-1600,WIRE_Semi-Automated,WIRE,[],-,WIRE,35,[10.2],0,32-65.0-130.0,0
6015-1903-4300,WIRE_Semi-Automated,WIRE,"[['6015-1903-5300', 4.0]]",-,WIRE,35,[10.2],0,215-430-860,0
6015-1903-4400,WIRE_Semi-Automated,WIRE,"[['6015-1903-5300', 14.0]]",-,WIRE,35,[10.2],0,215-430-860,0
6015-1903-4500,WIRE_Semi-Automated,WIRE,"[['6015-1903-5300', 8.0]]",-,WIRE,35,[10.2],0,215-430-860,0
6015-1903-4600,WIRE_Semi-Automated,WIRE,"[['6015-1903-5300', 22.0]]",-,WIRE,35,[10.2],0,215-430-860,0
6015-1903-4700,WIRE_Semi-Automated,WIRE,"[['6015-1903-5300', 20.0]]",-,WIRE,35,[10.2],0,215-430-860,0
6015-1904-4600,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,31-62.666666666666664-125.33333333333333,0
6016-1700-9102,WIRE_Semi-Automated,WIRE,[],-,WIRE,35,[6.494],0,156-312.0-624.0,0
6016-1700-9200,,SA,[],-,SA,21,[9.96],0,50-100-200,0.02
6016-1700-9600,,SA,[],-,SA,21,[9.96],0,50-100-200,0.02
6016-1701-0700,,SA,[],-,SA,21,[5.159],0,104-208.0-416.0,0
6016-1701-1200,,SA,[],-,SA,21,[5.8],0,52-104.0-208.0,0
6016-1701-1201,,SA,[],-,SA,21,[5.8],0,52-104.0-208.0,0
6016-1701-8000,WIRE_Semi-Automated,WIRE,[],-,WIRE,35,[12.948],0,28-57.333333333333336-114.66666666666667,0
6016-1800-4400,,SA,[],-,SA,21,[1.316],0,156-312.0-624.0,0
6022-1700-3303,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 1.25, 3.75, 2.339, 1.1333333333333333]","[10, 30.25, 10, 10, 10]",6-13.75-27.5,0.026666667
6023-1700-4501,IM_Semi-Automated,IM,[],38,IM_OP3,25,[1.5],240,1298-2597.4-5194.8,0.17705188
6023-1701-6900,,Phantom,[],-,Phantom,31,[0],0,372-744.9285714285714-1489.857142857143,0
6023-1701-6901,,CLEAN,"[['6023-1700-0402', 1.0], ['6023-1700-0702', 1.0]]",-,CLEAN,32,[3.881],0,372-744.9285714285714-1489.857142857143,0
6023-1702-2501,,SA,"[['6023-1700-0402', 1.0], ['6023-1700-0702', 1.0]]",-,SA,21,[3.648],0,50-100-200,0
6023-1702-2502,,CLEAN,"[['6023-1700-0402', 1.0], ['6023-1700-0702', 1.0]]",-,CLEAN,32,[3.648],0,50-100-200,0
6023-1900-0400,,CLEAN,"[['6023-1700-0402', 1.0], ['6023-1700-0702', 1.0]]",-,CLEAN,32,[3.842],0,217-435.0-870.0,0
6045-1700-0003,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.617, 1.7, 3.75, 2.433, 1.8333333333333333]","[10, 108.8, 10, 10, 10]",30-60.0-120.0,0.135531136
6047-1700-0601,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[4.617, 1.583, 3.75, 2.433, 5.333333333333333]","[10, 83.147, 10, 10, 10]",813-1627.5-3255.0,0.008485407
6047-1700-0602,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[4.617, 1.583, 3.75, 2.433, 5.333333333333333]","[10, 83.147, 10, 10, 10]",813-1627.5-3255.0,0.008485407
6047-1700-5201,IM_Automated,IM,[],22,IM_OP1,23,[0.25],240,3151-6302.8-12605.6,0.002581927
6047-1800-0200,,SA,[],-,SA,21,[9.96],0,75-150.0-300.0,0
6047-1800-0201,,SA,"[['6047-1700-4901', 1.0], ['6047-1700-5001', 1.0], ['6047-1700-5101', 1.0]]",-,SA,21,[9.96],0,75-150.0-300.0,0
6047-1800-0700,,SA,"[['6047-1700-7800', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6047-1800-0701,,SA,"[['6047-1700-4901', 1.0], ['6047-1700-5001', 1.0], ['6047-1700-7801', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6065-1902-7900,,Phantom,[],-,Phantom,31,[0],0,50-100-200,0.02
6190-0400-7200,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[0.717, 0.833, 3.75, 2.566, 0.7833333333333333]","[10, 54, 10, 11.83, 10]",126-252.0-504.0,0.064516129
6190-0400-7301,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Coating', 'Depanelize']",7,"[0.617, 1.333, 1.667, 1.874, 3, 0.6666666666666666]","[10, 62.692, 10, 3.63, 10, 10]",290-580-1160,0
6336-0601-1601,WIRE_Semi-Automated,WIRE,"[['6336-1600-0000', 5.0]]",-,WIRE,35,[10.2],0,215-430-860,0.02
6336-0601-1701,WIRE_Semi-Automated,WIRE,"[['6336-1600-0000', 2.0]]",-,WIRE,35,[10.2],0,215-430-860,0.02
6336-0601-3601,WIRE_Semi-Automated,WIRE,"[['6336-1600-0600', 2.0]]",-,WIRE,35,[10.2],0,215-430-860,0.02
6336-0601-4001,WIRE_Semi-Automated,WIRE,"[['6336-1600-0300', 6.0]]",-,WIRE,35,[10.2],0,215-430-860,0.02
6336-0601-4101,WIRE_Semi-Automated,WIRE,"[['6336-1600-0000', 3.0]]",-,WIRE,35,[10.2],0,215-430-860,0.02
6336-0601-4301,WIRE_Semi-Automated,WIRE,[],-,WIRE,35,[10.2],0,215-430-860,0.02
6539-1400-5702,IM_Semi-Automated,IM,[],22,IM_OP0,22,[0.476],240,85-170-340,0.04
6539-1401-9901,,Phantom,"[['6539-1404-0000', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.04
6539-1403-9601,,SA,"[['6539-1400-5502', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6618-1200-1401,IM_Semi-Automated,IM,[],22,IM_OP0,22,[0.476],240,85-170-340,0.04
6618-1200-1501,IM_Semi-Automated,IM,[],22,IM_OP0,22,[0.476],240,85-170-340,0.04
6618-1200-8001,IM_Semi-Automated,IM,[],22,IM_OP0,22,[0.476],240,85-170-340,0.04
6649-1600-0005,IM_Automated,IM,[],57,IM_OP1,23,[0.5],120,85-170-340,0.001402393
6649-1703-0700,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,19-39.0-78.0,0.1875
6649-1703-0800,WIRE_Semi-Automated,WIRE,[],-,WIRE,35,[10.2],0,215-430-860,0.02
6649-1703-4100,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,37-75.0-150.0,0.090909091
6649-1703-4102,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,37-75.0-150.0,0.090909091
6649-1703-7800,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,18-37.5-75.0,0
6649-1703-7900,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,18-37.5-75.0,0
6649-1704-0701,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,12-25.0-50.0,0
6649-1704-1600,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,37-75.0-150.0,0
6649-1704-1602,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,37-75.0-150.0,0
6649-1704-1700,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,37-75.0-150.0,0
6649-1704-1702,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,37-75.0-150.0,0
6649-1704-2600,WIRE_Semi-Automated,WIRE,[],-,WIRE,35,[10.2],0,215-430-860,0.02
6649-1704-3801,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,12-25.0-50.0,0
6649-1706-4001,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,13-27.666666666666668-55.333333333333336,0
6649-1706-4901,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,12-25.0-50.0,0
6649-1707-0501,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,12-25.0-50.0,0
6649-1707-2601,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,12-25.0-50.0,0
6649-1708-2701,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,12-25.0-50.0,0
6649-1709-9302,,Phantom,"[['6649-1600-2200', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6649-1800-1800,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,19-39.0-78.0,0.264150943
6649-1800-1900,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,39-78.0-156.0,0
6649-1800-2000,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,12-25.0-50.0,0
6649-1800-2100,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,12-25.0-50.0,0
6649-1800-5900,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,12-25.0-50.0,0
6649-1801-4700,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,20-41.0-82.0,0
6649-1802-1800,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,12-25.0-50.0,0
6649-1802-3100,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,12-25.0-50.0,0
6649-1802-3200,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,12-25.0-50.0,0
6649-1802-4700,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,12-25.0-50.0,0
6649-1802-4800,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,12-25.0-50.0,0
6649-1802-5800,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,12-25.0-50.0,0
6649-1802-6200,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,12-25.0-50.0,0
6649-1802-6300,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,12-25.0-50.0,0
6649-1802-9200,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,12-25.0-50.0,0
6649-1802-9600,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,8-16.0-32.0,0
6649-1803-0000,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,12-25.0-50.0,0
6649-1803-0100,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,12-25.0-50.0,0
6661-1602-0200,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,250-500.0-1000.0,0.004149378
6661-1602-0500,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,250-500.0-1000.0,0
6736-1400-6500,IM_Semi-Automated,IM,[],22,IM_OP0,22,[0.476],240,759-1518.0-3036.0,0.09749816
6736-1500-0007,IM_Semi-Automated,IM,[],22,IM_OP0,22,[0.476],240,1429-2858.8888888888887-5717.777777777777,0.257942791
6736-1504-8303,IM_Manual,IM,[],38,IM_OP3,25,[1.5],480,279-559.2-1118.4,0.384465599
6736-1602-7208,IM_Semi-Automated,IM,[],56,IM_OP4,26,[1.0],240,996-1992.6666666666667-3985.3333333333335,0.006412388
6736-1606-8602,,SA,"[['6736-1504-8305', 1.0]]",-,SA,21,[1.605],0,49-99.33333333333333-198.66666666666666,0
6736-1606-8603,,CLEAN,"[['6736-1504-8306', 1.0]]",-,CLEAN,32,[1.605],0,49-99.33333333333333-198.66666666666666,0
6736-1606-8604,,CLEAN,"[['6736-1504-8306', 1.0]]",-,CLEAN,32,[1.605],0,49-99.33333333333333-198.66666666666666,0
6736-1700-3200,,SA,"[['6736-1400-7505', 1.0], ['6736-1500-0206', 1.0], ['6736-1506-1507', 1.0]]",-,SA,21,[5.485],0,50-100-200,0
6736-1700-3300,,SA,"[['6736-1400-2004', 1.0], ['6736-1500-0407', 1.0], ['6736-1700-3400', 1.0]]",-,SA,21,[13.442],0,50-100-200,0
6736-1700-3401,,CLEAN,"[['6736-1604-4204', 1.0]]",-,CLEAN,32,[6.168],0,363-727.0-1454.0,0
6736-1700-3402,,CLEAN,"[['6736-1604-4205', 1.0]]",-,CLEAN,32,[6.168],0,363-727.0-1454.0,0
6736-1701-9900,,SA,[],-,SA,21,[9.96],0,50-100-200,0
6736-1701-9901,,SA,"[['6736-1602-6005', 1.0]]",-,SA,21,[9.96],0,50-100-200,0
6736-1701-9902,,SA,"[['6736-1602-6005', 1.0]]",-,SA,21,[9.96],0,50-100-200,0
6736-1701-9903,,Phantom,[],-,Phantom,31,[0],0,50-100-200,0
6736-1702-0000,,SA,[],-,SA,21,[9.96],0,226-453.8888888888889-907.7777777777778,0
6736-1702-0001,,SA,"[['6736-1602-7207', 1.0]]",-,SA,21,[9.96],0,226-453.8888888888889-907.7777777777778,0
6736-1702-0002,,SA,"[['6736-1602-7208', 1.0]]",-,SA,21,[9.96],0,226-453.8888888888889-907.7777777777778,0
6736-1900-5700,,Phantom,"[['6736-1702-0900', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6736-1901-4200,IM_Semi-Automated,IM,[],22,IM_OP0,22,[0.476],240,85-170-340,0.0508647
6736-1902-0900,,CLEAN,"[['6736-1902-1000', 1.0]]",-,CLEAN,32,[1.897],0,50-100-200,0
6782-1401-2801,,Phantom,"[['6782-1500-6801', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6782-1402-1200,WIRE_Semi-Automated,WIRE,[],-,WIRE,35,[10.2],0,215-430-860,0.02
6782-1500-6600,IM_Semi-Automated,IM,[],22,IM_OP0,22,[0.476],240,85-170-340,0.0008726
6782-1500-6700,IM_Automated,IM,[],33,IM_OP0,22,[0.167],240,2500-5000.0-10000.0,0.005804392
6782-1500-6701,IM_Automated,IM,[],33,IM_OP0,22,[0.167],240,2500-5000.0-10000.0,0.005804392
6782-1500-6900,IM_Semi-Automated,IM,[],22,IM_OP0,22,[0.476],240,2934-5868.0-11736.0,0.027159736
6782-1600-1200,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,750-1500.0-3000.0,0.046543779
6782-1600-1201,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,750-1500.0-3000.0,0.046543779
6782-1600-1300,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,750-1500.0-3000.0,0.020271905
6782-1600-1301,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,750-1500.0-3000.0,0.020271905
6782-1600-1400,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,765-1531.25-3062.5,0.045845939
6782-1600-1401,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,765-1531.25-3062.5,0.045845939
6782-1600-2200,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,2666-5333.333333333333-10666.666666666666,0.022153286
6782-1600-2300,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,2500-5000.0-10000.0,0.012751769
6782-1600-2400,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,2500-5000.0-10000.0,0.00333766
6782-1600-2500,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,2500-5000.0-10000.0,0.023481855
6782-1600-2600,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,1750-3500.0-7000.0,0.058528166
6782-1600-2700,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,2583-5166.666666666667-10333.333333333334,0.008350731
6782-1600-3400,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,1750-3500.0-7000.0,0.052132701
6782-1600-4000,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,1750-3500.0-7000.0,0.037830746
6782-1600-4100,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,1750-3500.0-7000.0,0.012136607
6782-1601-3900,WIRE_AUTO,WIRE,[],-,WIRE,34,[10.2],20,750-1500.0-3000.0,0.041238578
6782-1701-6100,,Phantom,[],-,Phantom,31,[0],0,50-100-200,0.02
6782-1800-4402,IM_Automated,IM,[],30,IM_OP6,28,[0.6],120,85-170-340,0
6782-1801-1001,IM_Semi-Automated,IM,[],67,IM_OP6,28,[1.0],240,413-827.0-1654.0,0.075442081
6782-1801-1002,IM_Semi-Automated,IM,[],67,IM_OP6,28,[1.0],240,413-827.0-1654.0,0.075442081
6782-1801-1003,IM_Semi-Automated,IM,[],67,IM_OP6,28,[1.0],240,413-827.0-1654.0,0.075442081
6782-1801-1202,IM_Automated,IM,[],62,IM_OP1,23,[0.375],120,592-1185.0-2370.0,0.003000695
6782-1801-1203,IM_Automated,IM,[],62,IM_OP1,23,[0.375],120,592-1185.0-2370.0,0.003000695
6782-1900-4200,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Coating', 'Depanelize']",7,"[4.017, 0.917, 0.2, 1.346, 3, 4.633333333333334]","[10, 45.464, 10, 4.181, 10, 10]",373-746.4-1492.8,0.041295471
6782-1902-7800,,Phantom,"[['6782-1700-1804', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6782-1902-7801,,Phantom,"[['6782-1700-1806', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6782-1902-7802,,Phantom,"[['6782-1700-1807', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6782-1902-7803,,Phantom,"[['6782-1700-1808', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6782-1902-7804,,Phantom,"[['6782-1700-1809', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6799-1401-8200,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6808-1400-0602,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6808-1500-5305,IM_Automated,IM,[],1,IM_OP1,23,[0.75],120,2247-4494.0-8988.0,0.001263298
6808-1600-3501,WIRE_Semi-Automated,WIRE,[],-,WIRE,35,[10.2],0,416-832.5-1665.0,0.055399061
6808-1600-3601,WIRE_Semi-Automated,WIRE,[],-,WIRE,35,[10.2],0,381-762.5-1525.0,0.020711391
6808-1600-3701,WIRE_Semi-Automated,WIRE,[],-,WIRE,35,[10.2],0,400-800.0-1600.0,0.021492224
6808-1600-3801,WIRE_Semi-Automated,WIRE,[],-,WIRE,35,[10.2],0,330-660.0-1320.0,0.022894522
6808-1600-3901,WIRE_Semi-Automated,WIRE,[],-,WIRE,35,[10.2],0,400-800.0-1600.0,0.043225696
6808-1800-0300,,Phantom,[],-,Phantom,31,[0],0,341-682.3333333333334-1364.6666666666667,0.001856665
